types,counts,total_unique,probs
Yoselin,180,18082,0.00010022422386082641
Shyla,179,18082,9.966742261715516e-05
Nayely,179,18082,9.966742261715516e-05
Addie,178,18082,9.91106213734839e-05
Audra,178,18082,9.91106213734839e-05
Marcela,178,18082,9.91106213734839e-05
Adamaris,177,18082,9.855382012981264e-05
Aya,177,18082,9.855382012981264e-05
Cydney,177,18082,9.855382012981264e-05
Luna,177,18082,9.855382012981264e-05
Rivka,177,18082,9.855382012981264e-05
Shianne,177,18082,9.855382012981264e-05
Khloe,176,18082,9.799701888614138e-05
Yaritza,176,18082,9.799701888614138e-05
Suzanne,176,18082,9.799701888614138e-05
Nathalia,176,18082,9.799701888614138e-05
Yahaira,176,18082,9.799701888614138e-05
Janaya,176,18082,9.799701888614138e-05
Jaelynn,176,18082,9.799701888614138e-05
Daija,176,18082,9.799701888614138e-05
Charlize,176,18082,9.799701888614138e-05
Kalie,175,18082,9.744021764247013e-05
Dina,175,18082,9.744021764247013e-05
Gemma,175,18082,9.744021764247013e-05
Ashlie,174,18082,9.688341639879886e-05
Elsie,174,18082,9.688341639879886e-05
Janette,174,18082,9.688341639879886e-05
Joanne,174,18082,9.688341639879886e-05
Kylah,174,18082,9.688341639879886e-05
Star,174,18082,9.688341639879886e-05
Adelaide,174,18082,9.688341639879886e-05
Cielo,173,18082,9.632661515512761e-05
Danica,173,18082,9.632661515512761e-05
Tayla,173,18082,9.632661515512761e-05
Chantal,173,18082,9.632661515512761e-05
Alliyah,173,18082,9.632661515512761e-05
Shelbie,172,18082,9.576981391145635e-05
Shauna,172,18082,9.576981391145635e-05
Coral,172,18082,9.576981391145635e-05
Cailyn,172,18082,9.576981391145635e-05
Arlette,171,18082,9.52130126677851e-05
Kiarra,171,18082,9.52130126677851e-05
Monet,171,18082,9.52130126677851e-05
Charlene,170,18082,9.465621142411384e-05
Charlie,170,18082,9.465621142411384e-05
Janeth,170,18082,9.465621142411384e-05
Joseline,170,18082,9.465621142411384e-05
Kelley,170,18082,9.465621142411384e-05
Rileigh,170,18082,9.465621142411384e-05
Azucena,170,18082,9.465621142411384e-05
Mckinley,169,18082,9.409941018044258e-05
Rochelle,169,18082,9.409941018044258e-05
Kori,168,18082,9.354260893677132e-05
Taina,168,18082,9.354260893677132e-05
Jaylen,168,18082,9.354260893677132e-05
Adamari,168,18082,9.354260893677132e-05
Jaylah,167,18082,9.298580769310007e-05
Katlynn,167,18082,9.298580769310007e-05
Lizbet,167,18082,9.298580769310007e-05
Priya,167,18082,9.298580769310007e-05
Blair,166,18082,9.24290064494288e-05
Charisma,166,18082,9.24290064494288e-05
Elisha,166,18082,9.24290064494288e-05
Haily,166,18082,9.24290064494288e-05
Misty,166,18082,9.24290064494288e-05
Carleigh,165,18082,9.187220520575754e-05
Dejah,165,18082,9.187220520575754e-05
Geneva,165,18082,9.187220520575754e-05
Kyah,165,18082,9.187220520575754e-05
Lanie,165,18082,9.187220520575754e-05
Scarlet,165,18082,9.187220520575754e-05
Stevie,164,18082,9.131540396208629e-05
Jackie,164,18082,9.131540396208629e-05
Harper,164,18082,9.131540396208629e-05
Aislinn,163,18082,9.075860271841503e-05
Azaria,163,18082,9.075860271841503e-05
Dora,163,18082,9.075860271841503e-05
Halee,163,18082,9.075860271841503e-05
Harlee,163,18082,9.075860271841503e-05
Jacquelin,163,18082,9.075860271841503e-05
Judy,163,18082,9.075860271841503e-05
Kinley,163,18082,9.075860271841503e-05
Lexis,163,18082,9.075860271841503e-05
Amalia,162,18082,9.020180147474378e-05
Daria,162,18082,9.020180147474378e-05
Emelia,162,18082,9.020180147474378e-05
Irma,162,18082,9.020180147474378e-05
Maren,161,18082,8.964500023107251e-05
Montserrat,161,18082,8.964500023107251e-05
Jodi,161,18082,8.964500023107251e-05
Danika,160,18082,8.908819898740126e-05
Kalli,160,18082,8.908819898740126e-05
Maricela,160,18082,8.908819898740126e-05
Dahlia,160,18082,8.908819898740126e-05
Leanne,159,18082,8.853139774373e-05
Amiyah,159,18082,8.853139774373e-05
Aneesa,159,18082,8.853139774373e-05
Joselin,159,18082,8.853139774373e-05
Justina,159,18082,8.853139774373e-05
Arleth,158,18082,8.797459650005875e-05
Delanie,158,18082,8.797459650005875e-05
Jasmyne,158,18082,8.797459650005875e-05
Madilynn,158,18082,8.797459650005875e-05
Yajaira,158,18082,8.797459650005875e-05
Kai,157,18082,8.741779525638748e-05
Shae,157,18082,8.741779525638748e-05
Mari,157,18082,8.741779525638748e-05
Mattison,157,18082,8.741779525638748e-05
Iman,157,18082,8.741779525638748e-05
Kayleen,157,18082,8.741779525638748e-05
Ashante,157,18082,8.741779525638748e-05
Grayson,156,18082,8.686099401271623e-05
Ivana,156,18082,8.686099401271623e-05
Jaci,156,18082,8.686099401271623e-05
Kyndall,156,18082,8.686099401271623e-05
Abrianna,155,18082,8.630419276904497e-05
Bree,155,18082,8.630419276904497e-05
Destany,155,18082,8.630419276904497e-05
Grecia,155,18082,8.630419276904497e-05
Jacie,155,18082,8.630419276904497e-05
Keri,155,18082,8.630419276904497e-05
Siena,155,18082,8.630419276904497e-05
Leigha,154,18082,8.574739152537372e-05
Selah,154,18082,8.574739152537372e-05
Lilianna,154,18082,8.574739152537372e-05
Kyara,154,18082,8.574739152537372e-05
Griselda,154,18082,8.574739152537372e-05
Elliana,154,18082,8.574739152537372e-05
Annelise,153,18082,8.519059028170245e-05
Beyonce,153,18082,8.519059028170245e-05
Cailin,153,18082,8.519059028170245e-05
Jaila,153,18082,8.519059028170245e-05
Makiya,153,18082,8.519059028170245e-05
Mikala,153,18082,8.519059028170245e-05
Olga,153,18082,8.519059028170245e-05
Yamilet,153,18082,8.519059028170245e-05
Elysia,152,18082,8.463378903803119e-05
Reece,152,18082,8.463378903803119e-05
Leia,152,18082,8.463378903803119e-05
Karsyn,152,18082,8.463378903803119e-05
Cinthia,152,18082,8.463378903803119e-05
Breanne,152,18082,8.463378903803119e-05
Aleigha,152,18082,8.463378903803119e-05
Abbygail,152,18082,8.463378903803119e-05
Elana,151,18082,8.407698779435994e-05
Hollie,151,18082,8.407698779435994e-05
Leeann,151,18082,8.407698779435994e-05
Colette,151,18082,8.407698779435994e-05
Cailey,151,18082,8.407698779435994e-05
Ananya,151,18082,8.407698779435994e-05
Kayden,150,18082,8.352018655068867e-05
Kaytlin,150,18082,8.352018655068867e-05
Kinsley,150,18082,8.352018655068867e-05
Phoenix,150,18082,8.352018655068867e-05
Stefany,150,18082,8.352018655068867e-05
Mason,149,18082,8.296338530701742e-05
Zariah,149,18082,8.296338530701742e-05
Tasha,149,18082,8.296338530701742e-05
Kiah,149,18082,8.296338530701742e-05
Angeles,149,18082,8.296338530701742e-05
Gissel,149,18082,8.296338530701742e-05
Bayleigh,149,18082,8.296338530701742e-05
Katlin,149,18082,8.296338530701742e-05
Kaylan,148,18082,8.240658406334616e-05
Triniti,148,18082,8.240658406334616e-05
Natali,148,18082,8.240658406334616e-05
Yulissa,148,18082,8.240658406334616e-05
Jayleen,148,18082,8.240658406334616e-05
Connie,148,18082,8.240658406334616e-05
Adilene,148,18082,8.240658406334616e-05
Alyse,147,18082,8.184978281967491e-05
Averi,147,18082,8.184978281967491e-05
Chyanne,147,18082,8.184978281967491e-05
Emalee,147,18082,8.184978281967491e-05
Lesli,147,18082,8.184978281967491e-05
Jayme,146,18082,8.129298157600364e-05
Zainab,146,18082,8.129298157600364e-05
Shaelyn,146,18082,8.129298157600364e-05
Saniya,146,18082,8.129298157600364e-05
Myla,146,18082,8.129298157600364e-05
Antoinette,146,18082,8.129298157600364e-05
Jania,146,18082,8.129298157600364e-05
Cameryn,146,18082,8.129298157600364e-05
Briley,146,18082,8.129298157600364e-05
Alecia,146,18082,8.129298157600364e-05
Alora,145,18082,8.07361803323324e-05
Annalisa,145,18082,8.07361803323324e-05
Darcy,145,18082,8.07361803323324e-05
Lucinda,145,18082,8.07361803323324e-05
Rubi,145,18082,8.07361803323324e-05
Zara,145,18082,8.07361803323324e-05
Terri,144,18082,8.017937908866113e-05
Lacie,144,18082,8.017937908866113e-05
Nelly,144,18082,8.017937908866113e-05
Pauline,144,18082,8.017937908866113e-05
Kelsea,144,18082,8.017937908866113e-05
Katheryn,144,18082,8.017937908866113e-05
Anisha,144,18082,8.017937908866113e-05
Jennie,143,18082,7.962257784498988e-05
Simran,143,18082,7.962257784498988e-05
Sanjana,143,18082,7.962257784498988e-05
Rosalie,143,18082,7.962257784498988e-05
Marisela,143,18082,7.962257784498988e-05
Jayna,143,18082,7.962257784498988e-05
Janna,143,18082,7.962257784498988e-05
Jadah,143,18082,7.962257784498988e-05
Fallon,143,18082,7.962257784498988e-05
Eleni,143,18082,7.962257784498988e-05
Arden,143,18082,7.962257784498988e-05
Acacia,143,18082,7.962257784498988e-05
Tanisha,142,18082,7.906577660131862e-05
Yessica,142,18082,7.906577660131862e-05
Tionna,142,18082,7.906577660131862e-05
Cortney,142,18082,7.906577660131862e-05
Leyla,142,18082,7.906577660131862e-05
Jessenia,142,18082,7.906577660131862e-05
Amirah,142,18082,7.906577660131862e-05
Alannah,141,18082,7.850897535764736e-05
Anastacia,141,18082,7.850897535764736e-05
Kerry,141,18082,7.850897535764736e-05
Mindy,141,18082,7.850897535764736e-05
Nautica,141,18082,7.850897535764736e-05
Rayne,141,18082,7.850897535764736e-05
Izabel,140,18082,7.79521741139761e-05
Shay,140,18082,7.79521741139761e-05
Marlena,140,18082,7.79521741139761e-05
Mae,140,18082,7.79521741139761e-05
Xochitl,140,18082,7.79521741139761e-05
Debra,140,18082,7.79521741139761e-05
Aiyanna,140,18082,7.79521741139761e-05
Corina,140,18082,7.79521741139761e-05
Aliah,140,18082,7.79521741139761e-05
Giavanna,139,18082,7.739537287030484e-05
Izabelle,139,18082,7.739537287030484e-05
Jala,139,18082,7.739537287030484e-05
Jill,139,18082,7.739537287030484e-05
Kayle,139,18082,7.739537287030484e-05
Malena,139,18082,7.739537287030484e-05
Stormy,139,18082,7.739537287030484e-05
Tamya,139,18082,7.739537287030484e-05
Tristin,139,18082,7.739537287030484e-05
Lyla,139,18082,7.739537287030484e-05
Gracey,138,18082,7.683857162663359e-05
Tyana,138,18082,7.683857162663359e-05
Lynn,138,18082,7.683857162663359e-05
Kierstin,138,18082,7.683857162663359e-05
Jacy,138,18082,7.683857162663359e-05
Brylee,138,18082,7.683857162663359e-05
Arabella,138,18082,7.683857162663359e-05
Amia,138,18082,7.683857162663359e-05
Ariella,138,18082,7.683857162663359e-05
Mackenna,137,18082,7.628177038296232e-05
Terra,137,18082,7.628177038296232e-05
Shana,137,18082,7.628177038296232e-05
Tiffani,137,18082,7.628177038296232e-05
Chelsie,137,18082,7.628177038296232e-05
Alyssia,137,18082,7.628177038296232e-05
Alani,137,18082,7.628177038296232e-05
Annmarie,136,18082,7.572496913929107e-05
Jaya,136,18082,7.572496913929107e-05
Kalista,136,18082,7.572496913929107e-05
Krysta,136,18082,7.572496913929107e-05
Roxanna,136,18082,7.572496913929107e-05
Valery,136,18082,7.572496913929107e-05
Kassie,135,18082,7.516816789561981e-05
Yulisa,135,18082,7.516816789561981e-05
Yazmine,135,18082,7.516816789561981e-05
Jennah,135,18082,7.516816789561981e-05
Adela,135,18082,7.516816789561981e-05
Brinley,135,18082,7.516816789561981e-05
Aniah,134,18082,7.461136665194856e-05
Austyn,134,18082,7.461136665194856e-05
Belinda,134,18082,7.461136665194856e-05
Gwen,134,18082,7.461136665194856e-05
Karleigh,134,18082,7.461136665194856e-05
Ria,134,18082,7.461136665194856e-05
Rosario,134,18082,7.461136665194856e-05
Shanya,134,18082,7.461136665194856e-05
Lilah,133,18082,7.405456540827729e-05
Tamera,133,18082,7.405456540827729e-05
Ravyn,133,18082,7.405456540827729e-05
Mariel,133,18082,7.405456540827729e-05
Liza,133,18082,7.405456540827729e-05
Kaytlyn,133,18082,7.405456540827729e-05
Kristal,133,18082,7.405456540827729e-05
Emery,133,18082,7.405456540827729e-05
Analise,133,18082,7.405456540827729e-05
Anabella,133,18082,7.405456540827729e-05
Nylah,132,18082,7.349776416460604e-05
Viridiana,132,18082,7.349776416460604e-05
Tasia,132,18082,7.349776416460604e-05
Sana,132,18082,7.349776416460604e-05
Ryley,132,18082,7.349776416460604e-05
Raelyn,132,18082,7.349776416460604e-05
Odalis,132,18082,7.349776416460604e-05
Shanna,132,18082,7.349776416460604e-05
Lisbet,132,18082,7.349776416460604e-05
Jovanna,132,18082,7.349776416460604e-05
Ginger,132,18082,7.349776416460604e-05
Aliana,132,18082,7.349776416460604e-05
Desire,132,18082,7.349776416460604e-05
Averie,132,18082,7.349776416460604e-05
Kalia,132,18082,7.349776416460604e-05
Micayla,131,18082,7.294096292093478e-05
Selene,131,18082,7.294096292093478e-05
Niyah,131,18082,7.294096292093478e-05
Mykayla,131,18082,7.294096292093478e-05
Mila,131,18082,7.294096292093478e-05
Shantel,131,18082,7.294096292093478e-05
Melia,131,18082,7.294096292093478e-05
Julieta,131,18082,7.294096292093478e-05
Janya,131,18082,7.294096292093478e-05
Emmaline,131,18082,7.294096292093478e-05
Breann,131,18082,7.294096292093478e-05
Adia,131,18082,7.294096292093478e-05
Milan,130,18082,7.238416167726353e-05
Mikaila,130,18082,7.238416167726353e-05
Marion,130,18082,7.238416167726353e-05
Marianne,130,18082,7.238416167726353e-05
Lili,130,18082,7.238416167726353e-05
Lani,130,18082,7.238416167726353e-05
Kyndal,130,18082,7.238416167726353e-05
Jesenia,130,18082,7.238416167726353e-05
Farah,130,18082,7.238416167726353e-05
Demi,130,18082,7.238416167726353e-05
Blake,130,18082,7.238416167726353e-05
Autum,130,18082,7.238416167726353e-05
Magaly,129,18082,7.182736043359226e-05
Myranda,129,18082,7.182736043359226e-05
Soleil,128,18082,7.127055918992101e-05
Serina,128,18082,7.127055918992101e-05
Laken,128,18082,7.127055918992101e-05
Maiya,128,18082,7.127055918992101e-05
Naya,128,18082,7.127055918992101e-05
Jessi,128,18082,7.127055918992101e-05
Ananda,128,18082,7.127055918992101e-05
Gracelyn,128,18082,7.127055918992101e-05
Alli,128,18082,7.127055918992101e-05
Mariyah,128,18082,7.127055918992101e-05
Betty,128,18082,7.127055918992101e-05
Sabina,127,18082,7.071375794624975e-05
Wynter,127,18082,7.071375794624975e-05
Vianey,127,18082,7.071375794624975e-05
Ania,127,18082,7.071375794624975e-05
Raelynn,127,18082,7.071375794624975e-05
Ayah,127,18082,7.071375794624975e-05
Jessika,127,18082,7.071375794624975e-05
Adelina,126,18082,7.01569567025785e-05
Elianna,126,18082,7.01569567025785e-05
Keanna,126,18082,7.01569567025785e-05
Keyanna,126,18082,7.01569567025785e-05
Linnea,126,18082,7.01569567025785e-05
Racheal,126,18082,7.01569567025785e-05
Sherry,126,18082,7.01569567025785e-05
Valencia,126,18082,7.01569567025785e-05
Keisha,125,18082,6.960015545890723e-05
Zion,125,18082,6.960015545890723e-05
Shamya,125,18082,6.960015545890723e-05
Rosie,125,18082,6.960015545890723e-05
Markayla,125,18082,6.960015545890723e-05
Hattie,125,18082,6.960015545890723e-05
Karolina,125,18082,6.960015545890723e-05
Jaycie,125,18082,6.960015545890723e-05
Franchesca,125,18082,6.960015545890723e-05
Camden,125,18082,6.960015545890723e-05
Daijah,125,18082,6.960015545890723e-05
Makaela,124,18082,6.904335421523597e-05
Violeta,124,18082,6.904335421523597e-05
Vicky,124,18082,6.904335421523597e-05
Thea,124,18082,6.904335421523597e-05
Shelbi,124,18082,6.904335421523597e-05
Nallely,124,18082,6.904335421523597e-05
Makyla,124,18082,6.904335421523597e-05
Janay,124,18082,6.904335421523597e-05
Lissette,124,18082,6.904335421523597e-05
Destinie,124,18082,6.904335421523597e-05
Ivory,124,18082,6.904335421523597e-05
Baylie,124,18082,6.904335421523597e-05
Elayna,124,18082,6.904335421523597e-05
Dixie,124,18082,6.904335421523597e-05
Farrah,124,18082,6.904335421523597e-05
Kristi,123,18082,6.848655297156472e-05
Shelly,123,18082,6.848655297156472e-05
Shanice,123,18082,6.848655297156472e-05
Monika,123,18082,6.848655297156472e-05
Maureen,123,18082,6.848655297156472e-05
Samya,123,18082,6.848655297156472e-05
Karime,123,18082,6.848655297156472e-05
Harleigh,123,18082,6.848655297156472e-05
Brookelyn,123,18082,6.848655297156472e-05
Betsy,123,18082,6.848655297156472e-05
Angelia,123,18082,6.848655297156472e-05
Taniyah,122,18082,6.792975172789345e-05
Kerri,122,18082,6.792975172789345e-05
Kamille,122,18082,6.792975172789345e-05
Jackelyn,122,18082,6.792975172789345e-05
Honesty,122,18082,6.792975172789345e-05
Harlie,122,18082,6.792975172789345e-05
Halley,122,18082,6.792975172789345e-05
Annaliese,122,18082,6.792975172789345e-05
Addyson,122,18082,6.792975172789345e-05
Britany,121,18082,6.73729504842222e-05
Magali,121,18082,6.73729504842222e-05
Maira,121,18082,6.73729504842222e-05
Stefani,120,18082,6.681614924055094e-05
Jessalyn,120,18082,6.681614924055094e-05
Kendyl,120,18082,6.681614924055094e-05
Elexis,120,18082,6.681614924055094e-05
Hilda,120,18082,6.681614924055094e-05
Chase,120,18082,6.681614924055094e-05
Anessa,119,18082,6.625934799687969e-05
Colby,119,18082,6.625934799687969e-05
Evelynn,119,18082,6.625934799687969e-05
Indya,119,18082,6.625934799687969e-05
Macayla,119,18082,6.625934799687969e-05
Mallorie,119,18082,6.625934799687969e-05
Nakia,119,18082,6.625934799687969e-05
Shira,119,18082,6.625934799687969e-05
Shivani,119,18082,6.625934799687969e-05
Kala,118,18082,6.570254675320842e-05
Zahra,118,18082,6.570254675320842e-05
Mika,118,18082,6.570254675320842e-05
Lorraine,118,18082,6.570254675320842e-05
Kristyn,118,18082,6.570254675320842e-05
Louisa,118,18082,6.570254675320842e-05
Ivanna,118,18082,6.570254675320842e-05
Heavenly,118,18082,6.570254675320842e-05
Ayesha,118,18082,6.570254675320842e-05
Gwenyth,118,18082,6.570254675320842e-05
Edna,118,18082,6.570254675320842e-05
Rosemarie,117,18082,6.514574550953717e-05
Noa,117,18082,6.514574550953717e-05
Kaylea,117,18082,6.514574550953717e-05
Katya,117,18082,6.514574550953717e-05
Joann,117,18082,6.514574550953717e-05
Emmy,117,18082,6.514574550953717e-05
Dafne,117,18082,6.514574550953717e-05
Corrine,117,18082,6.514574550953717e-05
Aysha,117,18082,6.514574550953717e-05
Anyssa,117,18082,6.514574550953717e-05
Annemarie,117,18082,6.514574550953717e-05
Malaya,116,18082,6.458894426586591e-05
Symone,116,18082,6.458894426586591e-05
Samaria,116,18082,6.458894426586591e-05
Rena,116,18082,6.458894426586591e-05
Moira,116,18082,6.458894426586591e-05
Alyvia,116,18082,6.458894426586591e-05
Joi,116,18082,6.458894426586591e-05
Dajah,116,18082,6.458894426586591e-05
Billie,116,18082,6.458894426586591e-05
Arionna,116,18082,6.458894426586591e-05
Giuliana,116,18082,6.458894426586591e-05
Keegan,115,18082,6.403214302219466e-05
Yaire,115,18082,6.403214302219466e-05
Sommer,115,18082,6.403214302219466e-05
Shaniah,115,18082,6.403214302219466e-05
Saira,115,18082,6.403214302219466e-05
Margot,115,18082,6.403214302219466e-05
Makenzi,115,18082,6.403214302219466e-05
Mahogany,115,18082,6.403214302219466e-05
Kloe,115,18082,6.403214302219466e-05
Johnna,115,18082,6.403214302219466e-05
Kaniya,115,18082,6.403214302219466e-05
Jalen,115,18082,6.403214302219466e-05
Haileigh,115,18082,6.403214302219466e-05
Deisy,115,18082,6.403214302219466e-05
Cordelia,115,18082,6.403214302219466e-05
Ashlin,115,18082,6.403214302219466e-05
Anai,115,18082,6.403214302219466e-05
Alanis,115,18082,6.403214302219466e-05
Aida,115,18082,6.403214302219466e-05
Kaili,114,18082,6.34753417785234e-05
Leandra,114,18082,6.34753417785234e-05
Kristian,114,18082,6.34753417785234e-05
Dalila,114,18082,6.34753417785234e-05
Daja,114,18082,6.34753417785234e-05
Cambria,114,18082,6.34753417785234e-05
Brigid,114,18082,6.34753417785234e-05
Anneliese,114,18082,6.34753417785234e-05
Kalea,113,18082,6.291854053485214e-05
Shaniyah,113,18082,6.291854053485214e-05
Rayven,113,18082,6.291854053485214e-05
Kalee,113,18082,6.291854053485214e-05
Emme,113,18082,6.291854053485214e-05
Bobbie,113,18082,6.291854053485214e-05
Belle,113,18082,6.291854053485214e-05
Alea,113,18082,6.291854053485214e-05
Ivonne,112,18082,6.236173929118088e-05
Tristyn,112,18082,6.236173929118088e-05
Lilyana,112,18082,6.236173929118088e-05
Kathrine,112,18082,6.236173929118088e-05
Kamila,112,18082,6.236173929118088e-05
Jocelyne,112,18082,6.236173929118088e-05
Dani,112,18082,6.236173929118088e-05
Hali,112,18082,6.236173929118088e-05
Dara,112,18082,6.236173929118088e-05
Christen,112,18082,6.236173929118088e-05
Brea,112,18082,6.236173929118088e-05
Ayleen,112,18082,6.236173929118088e-05
Abbigale,112,18082,6.236173929118088e-05
Valarie,111,18082,6.180493804750962e-05
Tatiyana,111,18082,6.180493804750962e-05
Rilee,111,18082,6.180493804750962e-05
Neida,111,18082,6.180493804750962e-05
Matilda,111,18082,6.180493804750962e-05
Makiah,111,18082,6.180493804750962e-05
Leena,111,18082,6.180493804750962e-05
Kiyah,111,18082,6.180493804750962e-05
Kim,111,18082,6.180493804750962e-05
Keziah,111,18082,6.180493804750962e-05
Joan,111,18082,6.180493804750962e-05
Janell,111,18082,6.180493804750962e-05
Jamila,111,18082,6.180493804750962e-05
Dynasty,111,18082,6.180493804750962e-05
Andie,111,18082,6.180493804750962e-05
Anaiya,111,18082,6.180493804750962e-05
Jodie,111,18082,6.180493804750962e-05
Madelyne,110,18082,6.124813680383837e-05
Sonja,110,18082,6.124813680383837e-05
Siera,110,18082,6.124813680383837e-05
Pilar,110,18082,6.124813680383837e-05
Nailea,110,18082,6.124813680383837e-05
Marin,110,18082,6.124813680383837e-05
Mercy,110,18082,6.124813680383837e-05
Louise,110,18082,6.124813680383837e-05
Jersey,110,18082,6.124813680383837e-05
Evie,110,18082,6.124813680383837e-05
Deandra,110,18082,6.124813680383837e-05
Brieanna,110,18082,6.124813680383837e-05
Jorden,110,18082,6.124813680383837e-05
Layne,109,18082,6.069133556016711e-05
Suzanna,109,18082,6.069133556016711e-05
Paisley,109,18082,6.069133556016711e-05
Meg,109,18082,6.069133556016711e-05
Lynette,109,18082,6.069133556016711e-05
Cianna,109,18082,6.069133556016711e-05
Keyonna,109,18082,6.069133556016711e-05
Dasha,109,18082,6.069133556016711e-05
Anja,109,18082,6.069133556016711e-05
Anette,109,18082,6.069133556016711e-05
Zakiya,109,18082,6.069133556016711e-05
Kortney,108,18082,6.013453431649585e-05
Keyana,108,18082,6.013453431649585e-05
Jaquelyn,108,18082,6.013453431649585e-05
Lashanti,108,18082,6.013453431649585e-05
Nakiya,108,18082,6.013453431649585e-05
Kerrigan,108,18082,6.013453431649585e-05
Santana,108,18082,6.013453431649585e-05
Jalisa,108,18082,6.013453431649585e-05
Calli,108,18082,6.013453431649585e-05
Ambria,108,18082,6.013453431649585e-05
Alexsandra,108,18082,6.013453431649585e-05
Abriana,108,18082,6.013453431649585e-05
Infant,108,18082,6.013453431649585e-05
Jacinda,107,18082,5.9577733072824594e-05
Rosalyn,107,18082,5.9577733072824594e-05
Laniya,107,18082,5.9577733072824594e-05
June,107,18082,5.9577733072824594e-05
Jamiya,107,18082,5.9577733072824594e-05
Marta,107,18082,5.9577733072824594e-05
Deana,107,18082,5.9577733072824594e-05
Ciarra,107,18082,5.9577733072824594e-05
Cami,107,18082,5.9577733072824594e-05
Azariah,107,18082,5.9577733072824594e-05
Beth,107,18082,5.9577733072824594e-05
Cloey,107,18082,5.9577733072824594e-05
Lupita,106,18082,5.9020931829153336e-05
Xitlali,106,18082,5.9020931829153336e-05
Susannah,106,18082,5.9020931829153336e-05
Mercedez,106,18082,5.9020931829153336e-05
Malorie,106,18082,5.9020931829153336e-05
Lilli,106,18082,5.9020931829153336e-05
Lela,106,18082,5.9020931829153336e-05
Laine,106,18082,5.9020931829153336e-05
Christie,106,18082,5.9020931829153336e-05
Amberly,106,18082,5.9020931829153336e-05
Gisel,105,18082,5.846413058548208e-05
Makiyah,105,18082,5.846413058548208e-05
Maddie,105,18082,5.846413058548208e-05
Lexy,105,18082,5.846413058548208e-05
Hanah,105,18082,5.846413058548208e-05
Kaylene,105,18082,5.846413058548208e-05
Dymond,105,18082,5.846413058548208e-05
Adina,105,18082,5.846413058548208e-05
Brissa,105,18082,5.846413058548208e-05
Ariyana,105,18082,5.846413058548208e-05
Annalee,105,18082,5.846413058548208e-05
Dasani,105,18082,5.846413058548208e-05
Jeniffer,104,18082,5.7907329341810815e-05
Leona,104,18082,5.7907329341810815e-05
Soraya,104,18082,5.7907329341810815e-05
Dayanna,104,18082,5.7907329341810815e-05
Cheryl,104,18082,5.7907329341810815e-05
Amiah,104,18082,5.7907329341810815e-05
Jadelyn,103,18082,5.735052809813956e-05
Vera,103,18082,5.735052809813956e-05
Tyasia,103,18082,5.735052809813956e-05
Tamar,103,18082,5.735052809813956e-05
Olyvia,103,18082,5.735052809813956e-05
Nikole,103,18082,5.735052809813956e-05
Makaylah,103,18082,5.735052809813956e-05
Lilith,103,18082,5.735052809813956e-05
Lianna,103,18082,5.735052809813956e-05
Latavia,103,18082,5.735052809813956e-05
Kami,103,18082,5.735052809813956e-05
Cori,103,18082,5.735052809813956e-05
Imari,103,18082,5.735052809813956e-05
Holland,103,18082,5.735052809813956e-05
Divya,103,18082,5.735052809813956e-05
Dariana,103,18082,5.735052809813956e-05
Citlalli,103,18082,5.735052809813956e-05
Charlee,103,18082,5.735052809813956e-05
Cathryn,103,18082,5.735052809813956e-05
Brynna,103,18082,5.735052809813956e-05
Aysia,103,18082,5.735052809813956e-05
Ashely,103,18082,5.735052809813956e-05
Adrianne,103,18082,5.735052809813956e-05
Keona,102,18082,5.67937268544683e-05
Sloane,102,18082,5.67937268544683e-05
Marla,102,18082,5.67937268544683e-05
Jocelin,102,18082,5.67937268544683e-05
Alanah,102,18082,5.67937268544683e-05
Breeanna,102,18082,5.67937268544683e-05
Faye,102,18082,5.67937268544683e-05
Evan,102,18082,5.67937268544683e-05
Ilana,101,18082,5.623692561079704e-05
Adison,101,18082,5.623692561079704e-05
Tabatha,101,18082,5.623692561079704e-05
Remi,101,18082,5.623692561079704e-05
Kalina,101,18082,5.623692561079704e-05
Kaileigh,101,18082,5.623692561079704e-05
Marguerite,101,18082,5.623692561079704e-05
Elly,101,18082,5.623692561079704e-05
Candy,101,18082,5.623692561079704e-05
Brigitte,101,18082,5.623692561079704e-05
Bernadette,101,18082,5.623692561079704e-05
Aditi,101,18082,5.623692561079704e-05
Karah,100,18082,5.5680124367125785e-05
Ysabella,100,18082,5.5680124367125785e-05
Tyla,100,18082,5.5680124367125785e-05
Tierney,100,18082,5.5680124367125785e-05
Kora,100,18082,5.5680124367125785e-05
Kirstyn,100,18082,5.5680124367125785e-05
Kimberlee,100,18082,5.5680124367125785e-05
Jaimie,100,18082,5.5680124367125785e-05
Kaeli,100,18082,5.5680124367125785e-05
Jakiya,100,18082,5.5680124367125785e-05
Chastity,100,18082,5.5680124367125785e-05
Bobbi,100,18082,5.5680124367125785e-05
Analisa,100,18082,5.5680124367125785e-05
Jaela,100,18082,5.5680124367125785e-05
Kailah,99,18082,5.512332312345453e-05
Whitley,99,18082,5.512332312345453e-05
Tehya,99,18082,5.512332312345453e-05
Malinda,99,18082,5.512332312345453e-05
Mackenzi,99,18082,5.512332312345453e-05
Lynsey,99,18082,5.512332312345453e-05
Lillianna,99,18082,5.512332312345453e-05
Keyona,99,18082,5.512332312345453e-05
Jami,99,18082,5.512332312345453e-05
Josefina,99,18082,5.512332312345453e-05
Audrianna,99,18082,5.512332312345453e-05
