types,counts,total_unique,probs
Murphy,82,4256,4.218369559010618e-05
Foster,81,4256,4.166926027803171e-05
Ritchie,81,4256,4.166926027803171e-05
Brooks,81,4256,4.166926027803171e-05
Waymon,80,4256,4.115482496595724e-05
Milford,80,4256,4.115482496595724e-05
Lynwood,80,4256,4.115482496595724e-05
Matt,80,4256,4.115482496595724e-05
Delmer,80,4256,4.115482496595724e-05
Berry,79,4256,4.064038965388278e-05
Gil,79,4256,4.064038965388278e-05
Lesley,79,4256,4.064038965388278e-05
Normand,79,4256,4.064038965388278e-05
Warner,79,4256,4.064038965388278e-05
Courtney,78,4256,4.012595434180831e-05
Gustavo,78,4256,4.012595434180831e-05
Mel,78,4256,4.012595434180831e-05
Von,78,4256,4.012595434180831e-05
Efrain,78,4256,4.012595434180831e-05
Cyrus,77,4256,3.961151902973385e-05
Dewitt,77,4256,3.961151902973385e-05
Lupe,77,4256,3.961151902973385e-05
Vicente,77,4256,3.961151902973385e-05
Lucius,76,4256,3.909708371765938e-05
Kurtis,76,4256,3.909708371765938e-05
Brandon,76,4256,3.909708371765938e-05
Curtiss,75,4256,3.858264840558492e-05
Meredith,75,4256,3.858264840558492e-05
Quinton,75,4256,3.858264840558492e-05
Zane,75,4256,3.858264840558492e-05
Cletus,75,4256,3.858264840558492e-05
Emile,74,4256,3.806821309351045e-05
Barbara,74,4256,3.806821309351045e-05
Domenic,74,4256,3.806821309351045e-05
Gerardo,74,4256,3.806821309351045e-05
Haywood,74,4256,3.806821309351045e-05
Kit,74,4256,3.806821309351045e-05
Layne,74,4256,3.806821309351045e-05
Verne,74,4256,3.806821309351045e-05
Maxwell,73,4256,3.755377778143598e-05
Farrell,73,4256,3.755377778143598e-05
Hayward,73,4256,3.755377778143598e-05
Cleve,73,4256,3.755377778143598e-05
Donovan,73,4256,3.755377778143598e-05
Adolfo,73,4256,3.755377778143598e-05
Columbus,73,4256,3.755377778143598e-05
Buster,72,4256,3.703934246936152e-05
Derrell,72,4256,3.703934246936152e-05
Donell,72,4256,3.703934246936152e-05
Lorenza,71,4256,3.652490715728705e-05
Trinidad,71,4256,3.652490715728705e-05
Lawrance,71,4256,3.652490715728705e-05
Brice,71,4256,3.652490715728705e-05
Audie,71,4256,3.652490715728705e-05
Alec,70,4256,3.601047184521259e-05
Boyce,70,4256,3.601047184521259e-05
Hoyt,70,4256,3.601047184521259e-05
Truman,70,4256,3.601047184521259e-05
Ferdinand,69,4256,3.549603653313812e-05
Garfield,69,4256,3.549603653313812e-05
Bertram,69,4256,3.549603653313812e-05
Dennie,69,4256,3.549603653313812e-05
Carleton,69,4256,3.549603653313812e-05
Arnulfo,68,4256,3.498160122106366e-05
Bryon,68,4256,3.498160122106366e-05
Darren,68,4256,3.498160122106366e-05
Emmanuel,68,4256,3.498160122106366e-05
Fritz,68,4256,3.498160122106366e-05
Gaylen,68,4256,3.498160122106366e-05
Jarvis,68,4256,3.498160122106366e-05
Rubin,67,4256,3.446716590898919e-05
Winford,67,4256,3.446716590898919e-05
Wally,67,4256,3.446716590898919e-05
Toney,67,4256,3.446716590898919e-05
Dell,67,4256,3.446716590898919e-05
Lucian,67,4256,3.446716590898919e-05
Cody,67,4256,3.446716590898919e-05
Lorin,67,4256,3.446716590898919e-05
Agustin,67,4256,3.446716590898919e-05
Arden,66,4256,3.395273059691472e-05
Arlie,66,4256,3.395273059691472e-05
Brendan,66,4256,3.395273059691472e-05
Cris,66,4256,3.395273059691472e-05
Olen,66,4256,3.395273059691472e-05
Regis,66,4256,3.395273059691472e-05
Shirley,66,4256,3.395273059691472e-05
Alford,66,4256,3.395273059691472e-05
Jed,65,4256,3.343829528484026e-05
Walker,65,4256,3.343829528484026e-05
Robby,65,4256,3.343829528484026e-05
Raymon,65,4256,3.343829528484026e-05
Elmo,65,4256,3.343829528484026e-05
Darold,65,4256,3.343829528484026e-05
Artie,65,4256,3.343829528484026e-05
Kelley,65,4256,3.343829528484026e-05
Adan,64,4256,3.292385997276579e-05
Alfonzo,64,4256,3.292385997276579e-05
Benedict,64,4256,3.292385997276579e-05
Duwayne,64,4256,3.292385997276579e-05
Edwardo,64,4256,3.292385997276579e-05
Issac,64,4256,3.292385997276579e-05
Jacques,63,4256,3.240942466069133e-05
Vernell,63,4256,3.240942466069133e-05
Theadore,63,4256,3.240942466069133e-05
Rupert,63,4256,3.240942466069133e-05
Omar,63,4256,3.240942466069133e-05
Lyndon,63,4256,3.240942466069133e-05
Gregorio,63,4256,3.240942466069133e-05
Gaylon,63,4256,3.240942466069133e-05
Cesar,63,4256,3.240942466069133e-05
Brant,63,4256,3.240942466069133e-05
Bernardo,63,4256,3.240942466069133e-05
Dorsey,63,4256,3.240942466069133e-05
Nancy,62,4256,3.189498934861686e-05
Vince,62,4256,3.189498934861686e-05
Rollin,62,4256,3.189498934861686e-05
Rolf,62,4256,3.189498934861686e-05
Reynold,62,4256,3.189498934861686e-05
Trent,62,4256,3.189498934861686e-05
Lenny,62,4256,3.189498934861686e-05
Cordell,62,4256,3.189498934861686e-05
Carrol,62,4256,3.189498934861686e-05
Carnell,62,4256,3.189498934861686e-05
Bonnie,62,4256,3.189498934861686e-05
Garold,62,4256,3.189498934861686e-05
Melton,61,4256,3.13805540365424e-05
Valentine,61,4256,3.13805540365424e-05
Thad,61,4256,3.13805540365424e-05
Stacey,61,4256,3.13805540365424e-05
Gerold,61,4256,3.13805540365424e-05
Garey,61,4256,3.13805540365424e-05
Federico,61,4256,3.13805540365424e-05
Erich,61,4256,3.13805540365424e-05
Sydney,60,4256,3.086611872446793e-05
Stefan,60,4256,3.086611872446793e-05
Mikeal,60,4256,3.086611872446793e-05
Randle,60,4256,3.086611872446793e-05
Parker,60,4256,3.086611872446793e-05
Ezell,60,4256,3.086611872446793e-05
Lucious,60,4256,3.086611872446793e-05
Hardy,60,4256,3.086611872446793e-05
Enoch,60,4256,3.086611872446793e-05
Eliot,60,4256,3.086611872446793e-05
Lindell,60,4256,3.086611872446793e-05
Ashley,59,4256,3.0351683412393467e-05
Darius,59,4256,3.0351683412393467e-05
Michal,59,4256,3.0351683412393467e-05
Theodis,59,4256,3.0351683412393467e-05
Prince,58,4256,2.9837248100319002e-05
Verlin,58,4256,2.9837248100319002e-05
Rodrick,58,4256,2.9837248100319002e-05
Rob,58,4256,2.9837248100319002e-05
Jonas,58,4256,2.9837248100319002e-05
Newton,58,4256,2.9837248100319002e-05
Isidro,58,4256,2.9837248100319002e-05
Elden,58,4256,2.9837248100319002e-05
Adolphus,58,4256,2.9837248100319002e-05
Jared,57,4256,2.9322812788244537e-05
Windell,57,4256,2.9322812788244537e-05
Mahlon,57,4256,2.9322812788244537e-05
Lenwood,57,4256,2.9322812788244537e-05
Kimball,57,4256,2.9322812788244537e-05
Jonnie,57,4256,2.9322812788244537e-05
Jewel,57,4256,2.9322812788244537e-05
Damian,57,4256,2.9322812788244537e-05
Jame,57,4256,2.9322812788244537e-05
Howell,57,4256,2.9322812788244537e-05
Harmon,57,4256,2.9322812788244537e-05
Ezra,57,4256,2.9322812788244537e-05
Eldridge,57,4256,2.9322812788244537e-05
Dayton,57,4256,2.9322812788244537e-05
Noble,56,4256,2.8808377476170072e-05
Wyatt,56,4256,2.8808377476170072e-05
Skip,56,4256,2.8808377476170072e-05
Raymundo,56,4256,2.8808377476170072e-05
Oren,56,4256,2.8808377476170072e-05
Darell,56,4256,2.8808377476170072e-05
Milan,56,4256,2.8808377476170072e-05
Genaro,56,4256,2.8808377476170072e-05
Elwin,56,4256,2.8808377476170072e-05
Ambrose,56,4256,2.8808377476170072e-05
Hobert,56,4256,2.8808377476170072e-05
Edison,55,4256,2.8293942164095603e-05
Johnathan,55,4256,2.8293942164095603e-05
Josh,55,4256,2.8293942164095603e-05
Loy,55,4256,2.8293942164095603e-05
Susan,55,4256,2.8293942164095603e-05
Ezzard,54,4256,2.7779506852021138e-05
Whitney,54,4256,2.7779506852021138e-05
Terrill,54,4256,2.7779506852021138e-05
Michale,54,4256,2.7779506852021138e-05
Maxie,54,4256,2.7779506852021138e-05
Madison,54,4256,2.7779506852021138e-05
Carmelo,54,4256,2.7779506852021138e-05
Elvis,54,4256,2.7779506852021138e-05
Edsel,54,4256,2.7779506852021138e-05
Britt,54,4256,2.7779506852021138e-05
Benton,54,4256,2.7779506852021138e-05
Arlan,54,4256,2.7779506852021138e-05
Alvis,54,4256,2.7779506852021138e-05
Orval,53,4256,2.7265071539946673e-05
Gonzalo,53,4256,2.7265071539946673e-05
Orrin,53,4256,2.7265071539946673e-05
Margarito,53,4256,2.7265071539946673e-05
Lucien,53,4256,2.7265071539946673e-05
Granville,53,4256,2.7265071539946673e-05
Clarke,53,4256,2.7265071539946673e-05
Glendon,53,4256,2.7265071539946673e-05
Durwood,53,4256,2.7265071539946673e-05
Donal,53,4256,2.7265071539946673e-05
Brock,53,4256,2.7265071539946673e-05
Franklyn,53,4256,2.7265071539946673e-05
Quincy,52,4256,2.6750636227872208e-05
Wyman,52,4256,2.6750636227872208e-05
Walton,52,4256,2.6750636227872208e-05
Leopoldo,52,4256,2.6750636227872208e-05
Lafayette,52,4256,2.6750636227872208e-05
Ethan,52,4256,2.6750636227872208e-05
Aron,52,4256,2.6750636227872208e-05
Arlin,52,4256,2.6750636227872208e-05
Kevan,51,4256,2.6236200915797743e-05
Sebastian,51,4256,2.6236200915797743e-05
Reyes,51,4256,2.6236200915797743e-05
Logan,51,4256,2.6236200915797743e-05
Lannie,51,4256,2.6236200915797743e-05
Davie,51,4256,2.6236200915797743e-05
Jennings,51,4256,2.6236200915797743e-05
Hunter,51,4256,2.6236200915797743e-05
Harrell,51,4256,2.6236200915797743e-05
Aurelio,51,4256,2.6236200915797743e-05
Allyn,51,4256,2.6236200915797743e-05
Porter,50,4256,2.5721765603723278e-05
Winfield,50,4256,2.5721765603723278e-05
Wilfredo,50,4256,2.5721765603723278e-05
Talmadge,50,4256,2.5721765603723278e-05
Russ,50,4256,2.5721765603723278e-05
Rudolfo,50,4256,2.5721765603723278e-05
Rosendo,50,4256,2.5721765603723278e-05
Devon,50,4256,2.5721765603723278e-05
Patric,50,4256,2.5721765603723278e-05
Greggory,50,4256,2.5721765603723278e-05
Bertrand,50,4256,2.5721765603723278e-05
Benson,50,4256,2.5721765603723278e-05
Arne,50,4256,2.5721765603723278e-05
Alvaro,50,4256,2.5721765603723278e-05
Jerel,50,4256,2.5721765603723278e-05
Gery,49,4256,2.5207330291648813e-05
Timmie,49,4256,2.5207330291648813e-05
Sherwin,49,4256,2.5207330291648813e-05
Randolf,49,4256,2.5207330291648813e-05
Marcellus,49,4256,2.5207330291648813e-05
Lonzo,49,4256,2.5207330291648813e-05
Levern,49,4256,2.5207330291648813e-05
Judd,49,4256,2.5207330291648813e-05
Delvin,49,4256,2.5207330291648813e-05
Eliseo,49,4256,2.5207330291648813e-05
Duke,49,4256,2.5207330291648813e-05
Curley,49,4256,2.5207330291648813e-05
Chauncey,49,4256,2.5207330291648813e-05
Burnell,49,4256,2.5207330291648813e-05
Asa,49,4256,2.5207330291648813e-05
Abe,49,4256,2.5207330291648813e-05
Palmer,48,4256,2.4692894979574344e-05
Leighton,48,4256,2.4692894979574344e-05
Harland,48,4256,2.4692894979574344e-05
Richie,48,4256,2.4692894979574344e-05
Rojelio,48,4256,2.4692894979574344e-05
Hermon,48,4256,2.4692894979574344e-05
Scottie,48,4256,2.4692894979574344e-05
Early,48,4256,2.4692894979574344e-05
Clarance,48,4256,2.4692894979574344e-05
Chip,48,4256,2.4692894979574344e-05
Bret,48,4256,2.4692894979574344e-05
Baron,48,4256,2.4692894979574344e-05
Claud,48,4256,2.4692894979574344e-05
Laird,47,4256,2.417845966749988e-05
Rudolf,47,4256,2.417845966749988e-05
Rowland,47,4256,2.417845966749988e-05
Montgomery,47,4256,2.417845966749988e-05
Moises,47,4256,2.417845966749988e-05
Kenney,47,4256,2.417845966749988e-05
Hosea,47,4256,2.417845966749988e-05
Dwane,47,4256,2.417845966749988e-05
Amador,47,4256,2.417845966749988e-05
Leonel,46,4256,2.3664024355425414e-05
Williams,46,4256,2.3664024355425414e-05
Shaun,46,4256,2.3664024355425414e-05
Reymundo,46,4256,2.3664024355425414e-05
Obie,46,4256,2.3664024355425414e-05
Nels,46,4256,2.3664024355425414e-05
Murry,46,4256,2.3664024355425414e-05
Merritt,46,4256,2.3664024355425414e-05
Dante,46,4256,2.3664024355425414e-05
Leander,46,4256,2.3664024355425414e-05
Johnson,46,4256,2.3664024355425414e-05
Ellsworth,46,4256,2.3664024355425414e-05
Dusty,46,4256,2.3664024355425414e-05
Danniel,46,4256,2.3664024355425414e-05
Cory,46,4256,2.3664024355425414e-05
Antony,46,4256,2.3664024355425414e-05
Loran,45,4256,2.314958904335095e-05
Wilber,45,4256,2.314958904335095e-05
Wayman,45,4256,2.314958904335095e-05
Sharon,45,4256,2.314958904335095e-05
Lyn,45,4256,2.314958904335095e-05
Lawson,45,4256,2.314958904335095e-05
Frances,45,4256,2.314958904335095e-05
Deane,45,4256,2.314958904335095e-05
Constantine,45,4256,2.314958904335095e-05
Bradly,45,4256,2.314958904335095e-05
Jerrell,45,4256,2.314958904335095e-05
Miller,44,4256,2.2635153731276484e-05
Lovell,44,4256,2.2635153731276484e-05
Reese,44,4256,2.2635153731276484e-05
Prentiss,44,4256,2.2635153731276484e-05
Orin,44,4256,2.2635153731276484e-05
Niles,44,4256,2.2635153731276484e-05
Morton,44,4256,2.2635153731276484e-05
Marcelino,44,4256,2.2635153731276484e-05
Llewellyn,44,4256,2.2635153731276484e-05
Lennie,44,4256,2.2635153731276484e-05
Jodie,44,4256,2.2635153731276484e-05
Garnett,44,4256,2.2635153731276484e-05
Ezekiel,44,4256,2.2635153731276484e-05
Davey,44,4256,2.2635153731276484e-05
Brenda,44,4256,2.2635153731276484e-05
Blane,44,4256,2.2635153731276484e-05
Authur,44,4256,2.2635153731276484e-05
Arnoldo,44,4256,2.2635153731276484e-05
Michial,43,4256,2.212071841920202e-05
Kraig,43,4256,2.212071841920202e-05
Lambert,43,4256,2.212071841920202e-05
Laurance,43,4256,2.212071841920202e-05
Lucio,43,4256,2.212071841920202e-05
Giles,43,4256,2.212071841920202e-05
Mickel,43,4256,2.212071841920202e-05
Roddy,43,4256,2.212071841920202e-05
Webster,43,4256,2.212071841920202e-05
Wendall,43,4256,2.212071841920202e-05
Willian,43,4256,2.212071841920202e-05
Jude,43,4256,2.212071841920202e-05
Alonza,43,4256,2.212071841920202e-05
Ennis,43,4256,2.212071841920202e-05
Cole,43,4256,2.212071841920202e-05
Elmore,43,4256,2.212071841920202e-05
Allison,43,4256,2.212071841920202e-05
Antone,43,4256,2.212071841920202e-05
Barrett,43,4256,2.212071841920202e-05
Aldo,43,4256,2.212071841920202e-05
Darcy,43,4256,2.212071841920202e-05
Delton,43,4256,2.212071841920202e-05
Denton,43,4256,2.212071841920202e-05
Denzil,43,4256,2.212071841920202e-05
Domenick,43,4256,2.212071841920202e-05
Malcom,42,4256,2.1606283107127554e-05
Welton,42,4256,2.1606283107127554e-05
Waldo,42,4256,2.1606283107127554e-05
Stafford,42,4256,2.1606283107127554e-05
Rollie,42,4256,2.1606283107127554e-05
Nickey,42,4256,2.1606283107127554e-05
Newell,42,4256,2.1606283107127554e-05
Mcarthur,42,4256,2.1606283107127554e-05
Romeo,42,4256,2.1606283107127554e-05
Lex,42,4256,2.1606283107127554e-05
Kirt,42,4256,2.1606283107127554e-05
Kieth,42,4256,2.1606283107127554e-05
Hamilton,42,4256,2.1606283107127554e-05
Esteban,42,4256,2.1606283107127554e-05
Dock,42,4256,2.1606283107127554e-05
Cal,42,4256,2.1606283107127554e-05
Arther,42,4256,2.1606283107127554e-05
Theo,41,4256,2.109184779505309e-05
Shelly,41,4256,2.109184779505309e-05
Sandra,41,4256,2.109184779505309e-05
Montie,41,4256,2.109184779505309e-05
Lou,41,4256,2.109184779505309e-05
Landon,41,4256,2.109184779505309e-05
Elisha,41,4256,2.109184779505309e-05
Drake,41,4256,2.109184779505309e-05
Doran,41,4256,2.109184779505309e-05
Deryl,41,4256,2.109184779505309e-05
Darl,41,4256,2.109184779505309e-05
Crawford,41,4256,2.109184779505309e-05
Claudie,41,4256,2.109184779505309e-05
Betty,41,4256,2.109184779505309e-05
Elwyn,40,4256,2.057741248297862e-05
Roel,40,4256,2.057741248297862e-05
Omer,40,4256,2.057741248297862e-05
Merlyn,40,4256,2.057741248297862e-05
Leamon,40,4256,2.057741248297862e-05
Lars,40,4256,2.057741248297862e-05
Fermin,40,4256,2.057741248297862e-05
Farley,40,4256,2.057741248297862e-05
Levon,40,4256,2.057741248297862e-05
Dino,40,4256,2.057741248297862e-05
Cornelious,40,4256,2.057741248297862e-05
Brien,40,4256,2.057741248297862e-05
Adlai,40,4256,2.057741248297862e-05
Bartholomew,40,4256,2.057741248297862e-05
Art,40,4256,2.057741248297862e-05
Ardell,40,4256,2.057741248297862e-05
Diane,40,4256,2.057741248297862e-05
Refugio,39,4256,2.0062977170904155e-05
Wylie,39,4256,2.0062977170904155e-05
Woodie,39,4256,2.0062977170904155e-05
Willam,39,4256,2.0062977170904155e-05
Ty,39,4256,2.0062977170904155e-05
Junius,39,4256,2.0062977170904155e-05
Jewell,39,4256,2.0062977170904155e-05
Hilario,39,4256,2.0062977170904155e-05
Florencio,39,4256,2.0062977170904155e-05
Darvin,39,4256,2.0062977170904155e-05
Christy,39,4256,2.0062977170904155e-05
Caleb,39,4256,2.0062977170904155e-05
Linton,38,4256,1.954854185882969e-05
Zack,38,4256,1.954854185882969e-05
Sherrill,38,4256,1.954854185882969e-05
Ric,38,4256,1.954854185882969e-05
Rhett,38,4256,1.954854185882969e-05
Nevin,38,4256,1.954854185882969e-05
Lucky,38,4256,1.954854185882969e-05
Luciano,38,4256,1.954854185882969e-05
Kathleen,38,4256,1.954854185882969e-05
Isadore,38,4256,1.954854185882969e-05
Gavin,38,4256,1.954854185882969e-05
Ford,38,4256,1.954854185882969e-05
Erasmo,38,4256,1.954854185882969e-05
Daryle,38,4256,1.954854185882969e-05
Carolyn,38,4256,1.954854185882969e-05
Bernell,38,4256,1.954854185882969e-05
Alvie,38,4256,1.954854185882969e-05
Jonah,38,4256,1.954854185882969e-05
Lino,37,4256,1.9034106546755225e-05
Mickeal,37,4256,1.9034106546755225e-05
Wendel,37,4256,1.9034106546755225e-05
Valentino,37,4256,1.9034106546755225e-05
Timmothy,37,4256,1.9034106546755225e-05
Shane,37,4256,1.9034106546755225e-05
Richmond,37,4256,1.9034106546755225e-05
Keven,37,4256,1.9034106546755225e-05
Merl,37,4256,1.9034106546755225e-05
Larrie,37,4256,1.9034106546755225e-05
Fabian,37,4256,1.9034106546755225e-05
Cornel,37,4256,1.9034106546755225e-05
Caesar,37,4256,1.9034106546755225e-05
Alphonzo,37,4256,1.9034106546755225e-05
Seymour,36,4256,1.851967123468076e-05
Olan,36,4256,1.851967123468076e-05
Oral,36,4256,1.851967123468076e-05
Linn,36,4256,1.851967123468076e-05
Thornton,36,4256,1.851967123468076e-05
Valentin,36,4256,1.851967123468076e-05
Mickael,36,4256,1.851967123468076e-05
Vidal,36,4256,1.851967123468076e-05
Lindy,36,4256,1.851967123468076e-05
Joyce,36,4256,1.851967123468076e-05
Jefferey,36,4256,1.851967123468076e-05
Florentino,36,4256,1.851967123468076e-05
Dann,36,4256,1.851967123468076e-05
Buck,36,4256,1.851967123468076e-05
Angus,36,4256,1.851967123468076e-05
Karen,36,4256,1.851967123468076e-05
Norberto,35,4256,1.8005235922606295e-05
Lamonte,35,4256,1.8005235922606295e-05
Leif,35,4256,1.8005235922606295e-05
Lew,35,4256,1.8005235922606295e-05
Lucas,35,4256,1.8005235922606295e-05
Shelley,35,4256,1.8005235922606295e-05
Odie,35,4256,1.8005235922606295e-05
Oran,35,4256,1.8005235922606295e-05
Rich,35,4256,1.8005235922606295e-05
Kay,35,4256,1.8005235922606295e-05
Teodoro,35,4256,1.8005235922606295e-05
Kennth,35,4256,1.8005235922606295e-05
Lary,35,4256,1.8005235922606295e-05
Henderson,35,4256,1.8005235922606295e-05
Donna,35,4256,1.8005235922606295e-05
Abram,35,4256,1.8005235922606295e-05
Harlen,35,4256,1.8005235922606295e-05
Bohdan,35,4256,1.8005235922606295e-05
Cleophus,35,4256,1.8005235922606295e-05
Debra,35,4256,1.8005235922606295e-05
Delmas,35,4256,1.8005235922606295e-05
Dorian,35,4256,1.8005235922606295e-05
Elgin,35,4256,1.8005235922606295e-05
Elzie,35,4256,1.8005235922606295e-05
Eusebio,35,4256,1.8005235922606295e-05
Faustino,35,4256,1.8005235922606295e-05
Rexford,34,4256,1.749080061053183e-05
Laddie,34,4256,1.749080061053183e-05
Linden,34,4256,1.749080061053183e-05
Lionell,34,4256,1.749080061053183e-05
Patsy,34,4256,1.749080061053183e-05
Porfirio,34,4256,1.749080061053183e-05
Trevor,34,4256,1.749080061053183e-05
Robbin,34,4256,1.749080061053183e-05
Rock,34,4256,1.749080061053183e-05
Ronnald,34,4256,1.749080061053183e-05
Rueben,34,4256,1.749080061053183e-05
Sammuel,34,4256,1.749080061053183e-05
Judge,34,4256,1.749080061053183e-05
Kennard,34,4256,1.749080061053183e-05
Bailey,34,4256,1.749080061053183e-05
Jo,34,4256,1.749080061053183e-05
Collin,34,4256,1.749080061053183e-05
Homero,34,4256,1.749080061053183e-05
Arlyn,34,4256,1.749080061053183e-05
Arvin,34,4256,1.749080061053183e-05
Baldemar,34,4256,1.749080061053183e-05
Barron,34,4256,1.749080061053183e-05
Arlo,34,4256,1.749080061053183e-05
Edmundo,34,4256,1.749080061053183e-05
Garvin,34,4256,1.749080061053183e-05
Gloria,34,4256,1.749080061053183e-05
Godfrey,34,4256,1.749080061053183e-05
Gaetano,34,4256,1.749080061053183e-05
Roderic,33,4256,1.697636529845736e-05
Nils,33,4256,1.697636529845736e-05
Patricio,33,4256,1.697636529845736e-05
Renard,33,4256,1.697636529845736e-05
Rockey,33,4256,1.697636529845736e-05
Tex,33,4256,1.697636529845736e-05
Rodrigo,33,4256,1.697636529845736e-05
Sampson,33,4256,1.697636529845736e-05
Tillman,33,4256,1.697636529845736e-05
Wynn,33,4256,1.697636529845736e-05
Jerrel,33,4256,1.697636529845736e-05
Marlo,33,4256,1.697636529845736e-05
Haskell,33,4256,1.697636529845736e-05
Jarrett,33,4256,1.697636529845736e-05
Evans,33,4256,1.697636529845736e-05
Acie,33,4256,1.697636529845736e-05
Antoine,33,4256,1.697636529845736e-05
Desmond,33,4256,1.697636529845736e-05
Eldred,33,4256,1.697636529845736e-05
Hobart,33,4256,1.697636529845736e-05
Farris,33,4256,1.697636529845736e-05
Garret,33,4256,1.697636529845736e-05
Gill,33,4256,1.697636529845736e-05
Abelardo,33,4256,1.697636529845736e-05
Furman,33,4256,1.697636529845736e-05
Ozzie,32,4256,1.6461929986382896e-05
Mariano,32,4256,1.6461929986382896e-05
Marlowe,32,4256,1.6461929986382896e-05
Neill,32,4256,1.6461929986382896e-05
Ora,32,4256,1.6461929986382896e-05
Vic,32,4256,1.6461929986382896e-05
Ransom,32,4256,1.6461929986382896e-05
Sal,32,4256,1.6461929986382896e-05
Wayland,32,4256,1.6461929986382896e-05
Waymond,32,4256,1.6461929986382896e-05
Levy,32,4256,1.6461929986382896e-05
Marcelo,32,4256,1.6461929986382896e-05
Malvin,32,4256,1.6461929986382896e-05
Darel,32,4256,1.6461929986382896e-05
Lawernce,32,4256,1.6461929986382896e-05
Heriberto,32,4256,1.6461929986382896e-05
Hampton,32,4256,1.6461929986382896e-05
Gray,32,4256,1.6461929986382896e-05
Golden,32,4256,1.6461929986382896e-05
Eugenio,32,4256,1.6461929986382896e-05
Dempsey,32,4256,1.6461929986382896e-05
Christ,32,4256,1.6461929986382896e-05
Casper,32,4256,1.6461929986382896e-05
Adalberto,32,4256,1.6461929986382896e-05
Layton,32,4256,1.6461929986382896e-05
Maria,31,4256,1.594749467430843e-05
Maury,31,4256,1.594749467430843e-05
Mauro,31,4256,1.594749467430843e-05
Laurie,31,4256,1.594749467430843e-05
Linus,31,4256,1.594749467430843e-05
Nickie,31,4256,1.594749467430843e-05
Nestor,31,4256,1.594749467430843e-05
Thurston,31,4256,1.594749467430843e-05
Pamela,31,4256,1.594749467430843e-05
Randi,31,4256,1.594749467430843e-05
Rayfield,31,4256,1.594749467430843e-05
Ronney,31,4256,1.594749467430843e-05
Rosario,31,4256,1.594749467430843e-05
Leeroy,31,4256,1.594749467430843e-05
Baxter,31,4256,1.594749467430843e-05
Larue,31,4256,1.594749467430843e-05
Catherine,31,4256,1.594749467430843e-05
Ivy,31,4256,1.594749467430843e-05
Arvil,31,4256,1.594749467430843e-05
Author,31,4256,1.594749467430843e-05
Cardell,31,4256,1.594749467430843e-05
Casimir,31,4256,1.594749467430843e-05
Addison,31,4256,1.594749467430843e-05
Dicky,31,4256,1.594749467430843e-05
Gaylan,31,4256,1.594749467430843e-05
Gino,31,4256,1.594749467430843e-05
Hayes,31,4256,1.594749467430843e-05
Henri,31,4256,1.594749467430843e-05
Finis,31,4256,1.594749467430843e-05
Shedrick,30,4256,1.5433059362233966e-05
Rance,30,4256,1.5433059362233966e-05
Raynard,30,4256,1.5433059362233966e-05
Regan,30,4256,1.5433059362233966e-05
Rondal,30,4256,1.5433059362233966e-05
Santo,30,4256,1.5433059362233966e-05
Verlyn,30,4256,1.5433059362233966e-05
Stevenson,30,4256,1.5433059362233966e-05
Turner,30,4256,1.5433059362233966e-05
Vernard,30,4256,1.5433059362233966e-05
Westley,30,4256,1.5433059362233966e-05
Weston,30,4256,1.5433059362233966e-05
Les,30,4256,1.5433059362233966e-05
Ozell,30,4256,1.5433059362233966e-05
Audrey,30,4256,1.5433059362233966e-05
Lenord,30,4256,1.5433059362233966e-05
Erskine,30,4256,1.5433059362233966e-05
Amado,30,4256,1.5433059362233966e-05
Collis,30,4256,1.5433059362233966e-05
Cristobal,30,4256,1.5433059362233966e-05
Dillard,30,4256,1.5433059362233966e-05
Efren,30,4256,1.5433059362233966e-05
Augustin,30,4256,1.5433059362233966e-05
Gerrit,30,4256,1.5433059362233966e-05
Ivey,30,4256,1.5433059362233966e-05
Gustave,30,4256,1.5433059362233966e-05
Joeseph,30,4256,1.5433059362233966e-05
Isaias,30,4256,1.5433059362233966e-05
Heyward,30,4256,1.5433059362233966e-05
Gorge,29,4256,1.4918624050159501e-05
Sylvan,29,4256,1.4918624050159501e-05
Samual,29,4256,1.4918624050159501e-05
Rayburn,29,4256,1.4918624050159501e-05
Paris,29,4256,1.4918624050159501e-05
Marshal,29,4256,1.4918624050159501e-05
Lawerance,29,4256,1.4918624050159501e-05
Josef,29,4256,1.4918624050159501e-05
Janet,29,4256,1.4918624050159501e-05
Hipolito,29,4256,1.4918624050159501e-05
Robb,29,4256,1.4918624050159501e-05
Grayson,29,4256,1.4918624050159501e-05
Fransisco,29,4256,1.4918624050159501e-05
Collins,29,4256,1.4918624050159501e-05
Elizabeth,29,4256,1.4918624050159501e-05
Anselmo,29,4256,1.4918624050159501e-05
Candelario,29,4256,1.4918624050159501e-05
Christine,29,4256,1.4918624050159501e-05
Burke,29,4256,1.4918624050159501e-05
Conley,29,4256,1.4918624050159501e-05
Cort,29,4256,1.4918624050159501e-05
Creighton,29,4256,1.4918624050159501e-05
Delfino,29,4256,1.4918624050159501e-05
Raynaldo,28,4256,1.4404188738085036e-05
Louise,28,4256,1.4404188738085036e-05
Loyal,28,4256,1.4404188738085036e-05
Merton,28,4256,1.4404188738085036e-05
Mitch,28,4256,1.4404188738085036e-05
Pierce,28,4256,1.4404188738085036e-05
Lamarr,28,4256,1.4404188738085036e-05
Verl,28,4256,1.4404188738085036e-05
